Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
69   2.1757417E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   2.7347129E+00   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.4936652E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   4.5774856E-01   2.6023928E+00   2.8302291E+00   2.5357152E+00   2.4375766E+00   2.8610019E+00   5.1696321E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
70   2.1757417E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   2.5070966E+00   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.4936652E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   4.0100104E-01   2.6023928E+00   2.8302291E+00   2.5357152E+00   2.4375766E+00   2.8610019E+00   5.1696321E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
71   2.1757417E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   1.5714151E+00   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7258672E+00   7.4983780E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.4936652E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   3.7055326E-01   2.6023928E+00   2.6195700E+00   2.5357152E+00   2.4375766E+00   2.8610019E+00   5.1696321E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
72   2.1757417E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   1.5714151E+00   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   7.4983780E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.4936652E-01   3.1981628E+00   2.5988021E+00   2.6435084E+00   3.5806921E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   2.4375766E+00   1.6033760E+00   5.1696321E-01   2.6089156E+00   3.2094885E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.7046786E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
73   1.8665919E+00   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   8.7921977E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   6.7229364E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   1.5583563E+00   2.3998590E+00   3.0405051E+00   4.3853205E-01   1.6462298E+00   2.5988021E+00   2.6435084E+00   3.5806921E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   1.4100768E+00   1.4346339E+00   5.1696321E-01   2.6089156E+00   3.0785445E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.3543918E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
74   6.8067823E-01   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   8.2670723E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   6.3822389E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   4.3853205E-01   1.6462298E+00   2.5988021E+00   2.6435084E+00   3.5806921E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   1.4100768E+00   1.4346339E+00   5.1696321E-01   2.6089156E+00   3.0785445E+00   1.0150761E+00   2.6585082E+00   2.6240234E+00   2.3543918E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
75   6.8067823E-01   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   8.2670723E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   5.6119099E-01   5.3274178E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   4.3853205E-01   1.6462298E+00   2.5988021E+00   2.6435084E+00   3.5806921E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   1.4100768E+00   1.4346339E+00   5.1696321E-01   2.6089156E+00   8.9196785E-01   6.4335404E-01   2.6585082E+00   2.6240234E+00   2.3543918E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
76   6.8067823E-01   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   8.2670723E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   5.6119099E-01   5.2607468E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   7.2774853E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   4.0888814E-01   1.6462298E+00   2.5988021E+00   2.6435084E+00   3.5806921E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   1.4100768E+00   1.4346339E+00   5.1696321E-01   2.6089156E+00   8.9196785E-01   6.4335404E-01   2.6585082E+00   2.6240234E+00   2.3543918E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
77   6.8067823E-01   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   8.2670723E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   5.6119099E-01   5.2607468E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   6.2155342E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   3.5171703E-01   1.0668862E+00   2.5988021E+00   2.6435084E+00   3.5806921E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   1.4100768E+00   1.4346339E+00   5.1696321E-01   2.6089156E+00   8.9196785E-01   6.4335404E-01   2.6585082E+00   2.6240234E+00   2.3543918E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
78   6.8067823E-01   2.5773443E+00   2.6496924E+00   3.2875008E+00   2.4730955E+00   8.2670723E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   5.6119099E-01   5.2607468E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   6.2155342E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   3.5171703E-01   1.0668862E+00   2.5988021E+00   2.6435084E+00   3.5149598E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   8.8174976E-01   1.2840016E+00   5.1696321E-01   2.6089156E+00   8.9196785E-01   6.4335404E-01   2.6585082E+00   2.6240234E+00   2.1297746E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
79   6.8067823E-01   2.5773443E+00   2.6496924E+00   3.0947879E+00   2.4730955E+00   8.2670723E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   5.4894142E-01   5.2607468E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   6.2155342E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   3.5171703E-01   1.0668862E+00   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   1.6767860E+00   2.5357152E+00   8.8174976E-01   1.2840016E+00   5.1696321E-01   2.6089156E+00   8.4513761E-01   5.4345477E-01   2.6585082E+00   2.6240234E+00   2.1297746E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
80   6.8067823E-01   2.4824329E+00   2.6496924E+00   3.0947879E+00   2.4730955E+00   6.3469501E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   4.5030490E-01   5.1195964E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   6.2155342E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   3.5171703E-01   1.0668862E+00   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   1.2141036E+00   2.5357152E+00   7.2024610E-01   1.2840016E+00   5.1696321E-01   2.6089156E+00   8.4513761E-01   5.4345477E-01   2.6585082E+00   2.6240234E+00   2.1297746E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
81   6.8067823E-01   2.4824329E+00   2.6496924E+00   3.0947879E+00   2.4730955E+00   6.3469501E-01   4.3933048E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.7392825E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   6.2155342E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   3.5171703E-01   1.0668862E+00   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   1.0762602E+00   2.5357152E+00   5.7617175E-01   9.2528531E-01   5.1696321E-01   2.6089156E+00   8.4513761E-01   5.3357686E-01   2.6585082E+00   2.6240234E+00   2.1297746E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
82   6.7319673E-01   2.4824329E+00   2.6496924E+00   2.7019035E+00   2.4730955E+00   6.3469501E-01   4.1376597E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.7392825E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   5.0413845E-01   6.4503044E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   9.4508022E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   8.2494610E-01   2.5357152E+00   5.7617175E-01   9.2528531E-01   5.1696321E-01   2.6089156E+00   8.4513761E-01   5.3357686E-01   2.6585082E+00   2.6240234E+00   2.0900253E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
83   6.7319673E-01   2.1191571E+00   2.6496924E+00   1.4324830E+00   2.4730955E+00   6.3469501E-01   4.1376597E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.7392825E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   4.0230172E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   7.7411090E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   7.1935820E-01   2.5357152E+00   5.7617175E-01   9.2528531E-01   5.1696321E-01   2.6089156E+00   8.4513761E-01   5.3357686E-01   2.6585082E+00   2.6240234E+00   1.2661441E+00   2.5762647E+00   5.1271771E-01   2.4561204E+00  
84   5.3329758E-01   2.1191571E+00   2.6496924E+00   1.0274512E+00   2.4730955E+00   4.6286712E-01   4.1376597E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.7392825E-01   2.5589089E+00   2.5616183E+00   3.1239183E+00   4.0230172E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   7.7411090E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   5.8481101E-01   2.5357152E+00   5.7617175E-01   7.2975172E-01   5.1696321E-01   2.6089156E+00   8.4513761E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   8.1326748E-01   2.5762647E+00   5.1271771E-01   2.4561204E+00  
85   3.8785181E-01   2.1191571E+00   2.6496924E+00   1.0274512E+00   2.4730955E+00   3.8779931E-01   4.1376597E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.7092081E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   4.0230172E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   4.6004297E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   5.8481101E-01   2.5357152E+00   4.7691484E-01   5.4696247E-01   5.1696321E-01   2.6089156E+00   8.4513761E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   8.1326748E-01   2.5762647E+00   5.1271771E-01   2.4561204E+00  
86   3.8785181E-01   2.1191571E+00   2.6496924E+00   1.0274512E+00   2.4730955E+00   3.8779931E-01   3.9897775E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.3945508E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   4.0230172E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   4.6004297E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   5.6617916E-01   2.5357152E+00   4.3438116E-01   5.4696247E-01   5.1696321E-01   2.6089156E+00   8.4513761E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   8.1326748E-01   2.5762647E+00   3.8992146E-01   2.4561204E+00  
87   3.8785181E-01   2.1191571E+00   2.6496924E+00   1.0274512E+00   2.4730955E+00   3.5382806E-01   3.7843148E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.3945508E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   4.0230172E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   4.1109771E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   5.6617916E-01   2.5357152E+00   3.9389180E-01   5.4696247E-01   5.1696321E-01   2.6089156E+00   4.9350908E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   8.0367019E-01   2.5762647E+00   3.8992146E-01   2.4561204E+00  
88   3.8785181E-01   9.5429276E-01   2.6496924E+00   1.0274512E+00   2.4730955E+00   3.5382806E-01   3.7843148E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.3945508E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   3.8165888E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   4.1109771E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   5.6617916E-01   2.5357152E+00   3.7017970E-01   5.4696247E-01   5.1696321E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   7.1525601E-01   2.5762647E+00   3.8992146E-01   2.4561204E+00  
89   3.8785181E-01   9.5429276E-01   2.6496924E+00   1.0274512E+00   2.4730955E+00   3.5382806E-01   3.6079844E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.3945508E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   3.8165888E-01   6.2262157E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   4.1109771E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   5.1584967E-01   2.5357152E+00   3.7017970E-01   5.1473084E-01   5.1696321E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   4.9451106E-01   2.5762647E+00   3.8992146E-01   2.4561204E+00  
90   3.8785181E-01   9.5429276E-01   2.6496924E+00   7.0601005E-01   2.4730955E+00   3.5382806E-01   3.6079844E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.3945508E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   3.8165888E-01   5.6566786E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   3.9141405E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   4.4621151E-01   2.5357152E+00   3.1283409E-01   5.1473084E-01   3.8777517E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   4.3796598E-01   2.5762647E+00   3.8992146E-01   2.4561204E+00  
91   3.8785181E-01   9.5429276E-01   2.6496924E+00   5.3017159E-01   2.4730955E+00   3.5382806E-01   3.6079844E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   3.8165888E-01   5.6566786E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   3.9141405E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   4.4621151E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.8777517E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   4.3796598E-01   2.5762647E+00   3.6940369E-01   2.4561204E+00  
92   3.8785181E-01   9.5429276E-01   2.6496924E+00   5.3017159E-01   2.4730955E+00   3.5076860E-01   3.6079844E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.5046922E+00   3.1239183E+00   3.7302907E-01   5.6566786E-01   2.3998590E+00   3.0405051E+00   3.3390089E-01   3.9141405E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   4.4621151E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.8777517E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   4.3796598E-01   2.5762647E+00   3.6940369E-01   2.4561204E+00  
93   3.8785181E-01   9.5429276E-01   2.6496924E+00   4.9232010E-01   2.4730955E+00   3.5076860E-01   3.2098545E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.5046922E+00   2.9359478E+00   3.7302907E-01   5.6566786E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   3.9141405E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   4.4564610E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.8777517E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   4.3796598E-01   2.5762647E+00   3.6940369E-01   2.4561204E+00  
94   3.8785181E-01   9.5429276E-01   2.6496924E+00   4.9232010E-01   2.4730955E+00   3.5076860E-01   3.0493425E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.5046922E+00   2.9359478E+00   3.7302907E-01   4.5836254E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   3.5702842E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   4.2904165E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.8777517E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.9936619E-01   2.5762647E+00   3.6940369E-01   2.4561204E+00  
95   3.8785181E-01   9.5429276E-01   2.6496924E+00   4.9232010E-01   2.4730955E+00   2.9612893E-01   3.0493425E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.0876159E+00   2.9359478E+00   3.7302907E-01   3.6287864E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   3.5702842E-01   2.5988021E+00   2.6435084E+00   3.2947385E-01   2.6023928E+00   4.2904165E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.7861074E-01   2.5762647E+00   3.6940369E-01   1.6298263E+00  
96   3.8785181E-01   9.5429276E-01   2.6496924E+00   4.8797876E-01   2.4730955E+00   2.7386953E-01   3.0493425E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.0876159E+00   2.8710574E+00   3.7302907E-01   3.6287864E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   3.5149598E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.8434467E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.4595169E-01   2.5762647E+00   3.6940369E-01   1.6298263E+00  
97   3.8785181E-01   9.5429276E-01   2.6496924E+00   4.8797876E-01   2.4730955E+00   2.7386953E-01   3.0493425E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.0876159E+00   1.7204999E+00   3.7302907E-01   3.6287864E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   3.5149598E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.2575968E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.4595169E-01   2.5762647E+00   3.6940369E-01   1.6298263E+00  
98   3.8785181E-01   6.3423013E-01   2.6496924E+00   4.8797876E-01   2.4730955E+00   2.7386953E-01   3.0493425E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.2716220E-01   2.5589089E+00   2.0876159E+00   9.6145949E-01   3.7302907E-01   3.6287864E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   3.5149598E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.2575968E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.4595169E-01   2.5762647E+00   3.6940369E-01   1.6298263E+00  
99   3.8785181E-01   6.3423013E-01   2.6496924E+00   4.8797876E-01   2.4730955E+00   2.7386953E-01   3.0493425E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   1.4358783E+00   9.6145949E-01   3.7302907E-01   3.6287864E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.9710308E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.2575968E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.4595169E-01   2.5762647E+00   3.6940369E-01   1.6298263E+00  
100   3.8785181E-01   6.3423013E-01   2.6496924E+00   4.8797876E-01   2.4730955E+00   2.7386953E-01   3.0212324E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   1.0825331E+00   9.6145949E-01   3.1253059E-01   3.1366537E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.9710308E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.2575968E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   4.7910955E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.4595169E-01   2.5762647E+00   3.4975697E-01   1.6298263E+00  
101   3.8785181E-01   6.0076200E-01   2.6496924E+00   4.8797876E-01   2.4730955E+00   2.7386953E-01   3.0212324E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   6.5170615E-01   9.6145949E-01   3.1253059E-01   3.1366537E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.9710308E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.1767752E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   3.8235644E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.2486787E-01   2.5762647E+00   3.4975697E-01   1.6298263E+00  
102   3.8474370E-01   4.4775898E-01   2.6496924E+00   3.7297590E-01   2.4730955E+00   2.7386953E-01   3.0212324E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   6.5170615E-01   9.6145949E-01   2.9888734E-01   3.1366537E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.9710308E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.1767752E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   3.1671225E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.2159373E-01   2.5762647E+00   3.4975697E-01   1.2852204E+00  
103   3.8474370E-01   4.1207754E-01   2.6496924E+00   3.7297590E-01   2.4730955E+00   2.7386953E-01   3.0212324E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   6.5170615E-01   5.2655701E-01   2.9888734E-01   3.1366537E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.9464369E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.1767752E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   3.1671225E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   3.0147233E-01   2.5762647E+00   3.4975697E-01   1.2758579E+00  
104   3.8474370E-01   4.1207754E-01   2.6496924E+00   3.5326954E-01   2.4730955E+00   2.7386953E-01   3.0212324E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   6.5170615E-01   5.0316428E-01   2.9888734E-01   3.1366537E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.8497698E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.1767752E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   3.1671225E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   2.9105556E-01   2.5762647E+00   3.4975697E-01   1.2758579E+00  
105   3.8474370E-01   4.1207754E-01   2.6496924E+00   3.2612832E-01   2.4730955E+00   2.7386953E-01   2.8697786E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   6.5170615E-01   5.0316428E-01   2.9888734E-01   3.1366537E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.8497698E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   3.1767752E-01   2.5357152E+00   3.1283409E-01   4.9827560E-01   3.2674714E-01   2.6089156E+00   3.1671225E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   2.9105556E-01   2.5762647E+00   3.4975697E-01   1.0013163E+00  
106   3.7927685E-01   4.1207754E-01   2.6496924E+00   3.1527825E-01   2.4730955E+00   2.7386953E-01   2.8697786E-01   2.5718186E+00   2.7272350E+00   2.6093019E+00   2.7216236E+00   3.4609198E-01   3.0302564E-01   2.5589089E+00   4.5054237E-01   5.0316428E-01   2.9715418E-01   3.0005258E-01   2.3998590E+00   3.0405051E+00   3.0147233E-01   2.8497698E-01   2.5988021E+00   2.6435084E+00   3.2766129E-01   2.6023928E+00   2.8251088E-01   2.5357152E+00   3.1283409E-01   4.4446064E-01   3.2674714E-01   2.6089156E+00   2.9516234E-01   3.6277831E-01   2.6585082E+00   2.6240234E+00   2.9105556E-01   2.5762647E+00   3.4975697E-01   1.0013163E+00  
