Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
76   4.3853205E-01   4.7234760E-01   4.3933048E-01   4.0888814E-01   4.3853205E-01   4.3933048E-01   4.3933048E-01   4.3933048E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   4.0888814E-01   5.2607468E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.5806921E-01   4.3853205E-01   6.7229364E-01   3.5806921E-01   3.5806921E-01   4.3853205E-01   3.5806921E-01   5.8995538E-01   3.5806921E-01   4.7234760E-01   4.0888814E-01   5.1696321E-01   4.3853205E-01   4.3933048E-01   3.5806921E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.5806921E-01   6.3174981E-01   3.5806921E-01   4.0888814E-01   4.3933048E-01   4.7234760E-01  
77   4.3853205E-01   4.7234760E-01   4.3933048E-01   4.0888814E-01   4.3853205E-01   4.3933048E-01   4.3933048E-01   4.3933048E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   4.0888814E-01   3.5806921E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.5806921E-01   4.3853205E-01   5.1696321E-01   3.5806921E-01   3.5171703E-01   4.3853205E-01   3.5806921E-01   5.8995538E-01   3.5806921E-01   4.7234760E-01   4.0888814E-01   5.1696321E-01   4.3853205E-01   4.3933048E-01   3.5806921E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.5806921E-01   5.1271771E-01   3.5171703E-01   4.0888814E-01   4.3933048E-01   4.7234760E-01  
78   4.3853205E-01   4.7234760E-01   4.3933048E-01   4.0888814E-01   4.3853205E-01   4.3933048E-01   4.3933048E-01   4.3933048E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   4.0888814E-01   3.5149598E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.5806921E-01   4.3853205E-01   5.1696321E-01   3.5806921E-01   3.5171703E-01   4.3853205E-01   3.5806921E-01   5.8995538E-01   3.5149598E-01   4.7234760E-01   4.0888814E-01   5.1696321E-01   4.3853205E-01   4.3933048E-01   3.5149598E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.5149598E-01   5.1271771E-01   3.5149598E-01   4.0888814E-01   4.3933048E-01   4.7234760E-01  
79   4.3853205E-01   4.7234760E-01   4.3933048E-01   4.0888814E-01   4.3853205E-01   4.3933048E-01   4.3933048E-01   4.3933048E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   4.0888814E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.5806921E-01   4.3853205E-01   5.1696321E-01   3.5806921E-01   3.5171703E-01   4.3853205E-01   3.5806921E-01   5.8995538E-01   3.2947385E-01   4.7234760E-01   4.0888814E-01   5.1696321E-01   4.3853205E-01   4.3933048E-01   3.2947385E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.2947385E-01   5.1271771E-01   3.2947385E-01   4.0888814E-01   4.3933048E-01   4.7234760E-01  
80   4.3853205E-01   4.7234760E-01   4.3933048E-01   4.0888814E-01   4.3853205E-01   4.3933048E-01   4.3933048E-01   4.3933048E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   4.0888814E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.5806921E-01   4.3853205E-01   5.1696321E-01   3.5806921E-01   3.5171703E-01   4.3853205E-01   3.5806921E-01   5.8995538E-01   3.2947385E-01   4.7234760E-01   4.0888814E-01   5.1696321E-01   4.3853205E-01   4.3933048E-01   3.2947385E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.2947385E-01   5.1271771E-01   3.2947385E-01   4.0888814E-01   4.3933048E-01   4.7234760E-01  
81   3.2947385E-01   4.7234760E-01   3.7392825E-01   4.0888814E-01   3.5171703E-01   3.7392825E-01   4.3933048E-01   4.3933048E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.4609198E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.2947385E-01   4.3853205E-01   5.1271771E-01   3.2947385E-01   3.5171703E-01   4.3853205E-01   3.4609198E-01   5.8995538E-01   3.2947385E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   4.3853205E-01   4.3933048E-01   3.2947385E-01   3.5806921E-01   5.1696321E-01   4.3933048E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   4.0888814E-01   3.5171703E-01   4.7234760E-01  
82   3.2947385E-01   4.7234760E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   3.7392825E-01   4.1376597E-01   4.3933048E-01   3.5806921E-01   3.4609198E-01   4.3933048E-01   3.4609198E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   4.3853205E-01   3.2947385E-01   4.3853205E-01   5.1271771E-01   3.2947385E-01   3.3390089E-01   4.3853205E-01   3.4609198E-01   5.8995538E-01   3.2947385E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   4.3853205E-01   4.3933048E-01   3.2947385E-01   3.4609198E-01   5.1696321E-01   4.3933048E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.5171703E-01   4.7234760E-01  
83   3.2947385E-01   4.7234760E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   3.7392825E-01   4.1376597E-01   4.3933048E-01   3.5806921E-01   3.4609198E-01   4.3933048E-01   3.4609198E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   3.2947385E-01   3.2947385E-01   4.3853205E-01   3.3390089E-01   3.2947385E-01   3.3390089E-01   4.0230172E-01   3.3390089E-01   5.8995538E-01   3.2947385E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   3.4609198E-01   4.3933048E-01   3.2947385E-01   3.4609198E-01   5.1696321E-01   3.7392825E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.5171703E-01   3.7392825E-01  
84   3.2947385E-01   4.7234760E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   3.7392825E-01   4.0230172E-01   3.2947385E-01   3.5806921E-01   3.4609198E-01   4.3933048E-01   3.4609198E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   3.2947385E-01   3.2947385E-01   4.3853205E-01   3.3390089E-01   3.2947385E-01   3.3390089E-01   4.0230172E-01   3.3390089E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   4.0888814E-01   3.4609198E-01   3.4609198E-01   4.3933048E-01   3.2947385E-01   3.4609198E-01   5.1696321E-01   3.6277831E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.5171703E-01   3.7392825E-01  
85   3.2947385E-01   4.7234760E-01   3.7392825E-01   4.0888814E-01   3.4609198E-01   3.7392825E-01   4.0230172E-01   3.2947385E-01   3.5806921E-01   3.4609198E-01   4.3933048E-01   3.3390089E-01   3.2947385E-01   3.5806921E-01   4.3853205E-01   3.2947385E-01   3.2947385E-01   4.3853205E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.6277831E-01   3.4609198E-01   3.4609198E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   5.1696321E-01   3.6277831E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.4609198E-01   3.7392825E-01  
86   3.2947385E-01   4.7234760E-01   3.4609198E-01   3.2947385E-01   3.4609198E-01   3.7392825E-01   3.8785181E-01   3.2947385E-01   3.5806921E-01   3.2947385E-01   4.3933048E-01   3.3390089E-01   3.2947385E-01   3.5806921E-01   3.8779931E-01   3.2947385E-01   3.2947385E-01   4.3853205E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.6277831E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.7392825E-01  
87   3.2947385E-01   4.7234760E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.5382806E-01   3.2947385E-01   3.5806921E-01   3.2947385E-01   4.3933048E-01   3.3390089E-01   3.2947385E-01   3.5806921E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.3945508E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.6277831E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01  
88   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.3945508E-01   3.2947385E-01   3.5382806E-01   3.3390089E-01   3.2947385E-01   3.5806921E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.3945508E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.6277831E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01  
89   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.3945508E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.5806921E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.3945508E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01  
90   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.5806921E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01  
91   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2716220E-01   3.5806921E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.2716220E-01   3.3390089E-01  
92   3.1283409E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.3390089E-01   3.2716220E-01   3.2947385E-01   3.3390089E-01   3.2716220E-01   3.5806921E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2947385E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01  
93   3.1283409E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.0147233E-01   3.0147233E-01   3.2098545E-01   3.2716220E-01   3.1283409E-01   3.2716220E-01   3.2947385E-01   3.0147233E-01   3.2716220E-01   3.1283409E-01   3.3390089E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   3.0147233E-01   3.2716220E-01   3.2716220E-01   3.1283409E-01   3.1283409E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.1283409E-01   3.2098545E-01   3.2947385E-01   3.2716220E-01   3.2098545E-01  
94   3.1283409E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.0147233E-01   3.0147233E-01   3.0493425E-01   3.2716220E-01   3.1283409E-01   3.2716220E-01   3.2947385E-01   3.0147233E-01   3.2716220E-01   3.1283409E-01   3.3390089E-01   3.2947385E-01   3.2716220E-01   3.2947385E-01   3.3390089E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   3.0147233E-01   3.2716220E-01   3.2716220E-01   3.1283409E-01   3.1283409E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.2947385E-01   3.1283409E-01   3.2947385E-01   3.4609198E-01   3.2947385E-01   3.1283409E-01   3.0493425E-01   3.2947385E-01   3.2716220E-01   3.0493425E-01  
95   3.0493425E-01   3.2947385E-01   3.2716220E-01   2.9612893E-01   3.0147233E-01   2.9612893E-01   3.0493425E-01   3.2716220E-01   2.9612893E-01   3.2716220E-01   3.2947385E-01   3.0147233E-01   3.1283409E-01   3.1283409E-01   3.3390089E-01   3.2947385E-01   3.2716220E-01   3.0147233E-01   3.3390089E-01   3.2947385E-01   3.0147233E-01   2.9612893E-01   3.0147233E-01   3.2716220E-01   3.2716220E-01   3.0147233E-01   3.0147233E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   3.1283409E-01   3.1283409E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   2.9612893E-01   3.0493425E-01   3.2947385E-01   3.2674714E-01   3.0493425E-01  
96   3.0493425E-01   3.2766129E-01   3.2716220E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   3.0493425E-01   3.2716220E-01   2.7386953E-01   3.2716220E-01   3.2766129E-01   3.0147233E-01   3.1283409E-01   3.1283409E-01   3.3390089E-01   3.2947385E-01   3.2716220E-01   3.0147233E-01   3.3390089E-01   3.2947385E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   3.2716220E-01   3.2716220E-01   3.0147233E-01   3.0147233E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   3.1283409E-01   3.1283409E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   2.7386953E-01   3.0493425E-01   3.2947385E-01   3.2674714E-01   3.0493425E-01  
97   3.0493425E-01   3.2575968E-01   3.2716220E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   3.0493425E-01   3.2716220E-01   2.7386953E-01   3.2716220E-01   3.2575968E-01   3.0147233E-01   3.1283409E-01   3.1283409E-01   3.2575968E-01   3.2947385E-01   3.2716220E-01   3.0147233E-01   3.3390089E-01   3.2575968E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   3.2716220E-01   3.2716220E-01   3.0147233E-01   3.0147233E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   3.1283409E-01   3.1283409E-01   3.2947385E-01   3.0147233E-01   3.2947385E-01   2.7386953E-01   3.0493425E-01   3.2947385E-01   3.2674714E-01   3.0493425E-01  
98   3.0493425E-01   3.2575968E-01   3.2716220E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   3.0493425E-01   3.2716220E-01   2.7386953E-01   3.2716220E-01   3.2575968E-01   3.0147233E-01   3.1283409E-01   3.1283409E-01   3.2575968E-01   3.2674714E-01   3.2674714E-01   3.0147233E-01   3.2575968E-01   3.2575968E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   3.2716220E-01   3.2716220E-01   3.0147233E-01   3.0147233E-01   3.2575968E-01   3.0147233E-01   3.0493425E-01   3.1283409E-01   3.1283409E-01   3.2947385E-01   3.0147233E-01   3.2674714E-01   2.7386953E-01   3.0147233E-01   3.2947385E-01   3.2674714E-01   3.0493425E-01  
99   3.0493425E-01   3.2575968E-01   3.2716220E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   3.2674714E-01   2.7386953E-01   3.2716220E-01   2.9710308E-01   3.0147233E-01   2.7386953E-01   3.1283409E-01   3.2575968E-01   2.7386953E-01   3.2674714E-01   3.0147233E-01   3.2575968E-01   3.2575968E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   3.2575968E-01   3.0302564E-01   3.0147233E-01   3.0147233E-01   3.2575968E-01   3.0147233E-01   3.0493425E-01   3.1283409E-01   3.0147233E-01   3.2947385E-01   3.0147233E-01   3.2674714E-01   2.7386953E-01   3.0147233E-01   3.2947385E-01   3.2674714E-01   3.0493425E-01  
100   2.9710308E-01   3.1253059E-01   3.1253059E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   3.2716220E-01   2.9710308E-01   3.0147233E-01   2.7386953E-01   3.1283409E-01   3.1366537E-01   2.7386953E-01   3.0302564E-01   3.0147233E-01   3.2575968E-01   3.1253059E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   3.2575968E-01   3.0302564E-01   3.0147233E-01   3.0147233E-01   3.0302564E-01   3.0147233E-01   3.0493425E-01   3.0212324E-01   3.0147233E-01   3.0147233E-01   3.0147233E-01   3.2674714E-01   2.7386953E-01   3.0147233E-01   3.2947385E-01   3.2674714E-01   3.0493425E-01  
101   2.9710308E-01   3.1253059E-01   3.1253059E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   3.2716220E-01   2.9710308E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   3.1366537E-01   2.7386953E-01   3.0302564E-01   3.0147233E-01   3.2575968E-01   3.1253059E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   3.2575968E-01   3.0302564E-01   3.0147233E-01   3.0147233E-01   3.0302564E-01   3.0147233E-01   3.0493425E-01   3.0212324E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   3.2674714E-01   2.7386953E-01   3.0147233E-01   3.1253059E-01   2.7386953E-01   3.0493425E-01  
102   2.9710308E-01   3.1253059E-01   3.0147233E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.9710308E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.7386953E-01   2.9888734E-01   3.0147233E-01   2.9710308E-01   3.0302564E-01   3.0147233E-01   2.7386953E-01   2.9710308E-01   3.2575968E-01   2.7386953E-01   3.0147233E-01   2.9710308E-01   3.0302564E-01   3.0147233E-01   2.9710308E-01   3.0212324E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   3.2674714E-01   2.7386953E-01   3.0147233E-01   3.1253059E-01   2.7386953E-01   3.0493425E-01  
103   2.9710308E-01   3.1253059E-01   2.7386953E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9464369E-01   2.9710308E-01   2.9888734E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.7386953E-01   2.9888734E-01   3.0147233E-01   2.9710308E-01   3.0302564E-01   3.0147233E-01   2.7386953E-01   2.9710308E-01   3.2575968E-01   2.7386953E-01   3.0147233E-01   2.9710308E-01   3.0302564E-01   3.0147233E-01   2.9710308E-01   3.0212324E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   3.1283409E-01   2.7386953E-01   3.0147233E-01   3.1253059E-01   2.7386953E-01   3.0493425E-01  
104   2.9710308E-01   3.1253059E-01   2.7386953E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9464369E-01   2.9710308E-01   2.9888734E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.7386953E-01   2.9888734E-01   3.0147233E-01   2.9710308E-01   2.9105556E-01   3.0147233E-01   2.7386953E-01   2.9710308E-01   3.2575968E-01   2.7386953E-01   2.9105556E-01   2.9710308E-01   2.9888734E-01   3.0147233E-01   2.9710308E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   3.1283409E-01   2.7386953E-01   2.9105556E-01   3.1253059E-01   2.7386953E-01   2.8497698E-01  
105   2.9710308E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   3.0147233E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9464369E-01   2.9710308E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.7386953E-01   2.9888734E-01   3.0147233E-01   2.9710308E-01   2.9105556E-01   3.0147233E-01   2.7386953E-01   2.9710308E-01   2.8697786E-01   2.7386953E-01   2.9105556E-01   2.9710308E-01   2.9888734E-01   3.0147233E-01   2.9710308E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   3.1283409E-01   2.7386953E-01   2.9105556E-01   3.1253059E-01   2.7386953E-01   2.8497698E-01  
106   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9464369E-01   2.9710308E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9105556E-01   2.7386953E-01   2.9516234E-01   2.8251088E-01   2.9710308E-01   2.9105556E-01   3.0147233E-01   2.7386953E-01   2.9710308E-01   2.7386953E-01   2.7386953E-01   2.9105556E-01   2.8251088E-01   2.9888734E-01   3.0147233E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   3.1283409E-01   2.7386953E-01   2.9105556E-01   2.9715418E-01   2.7386953E-01   2.8497698E-01  
107   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.8251088E-01   2.8251088E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.8279626E-01   2.7386953E-01   2.9516234E-01   2.7386953E-01   2.9710308E-01   2.9105556E-01   2.9715418E-01   2.7386953E-01   2.9710308E-01   2.7386953E-01   2.7386953E-01   2.9105556E-01   2.8251088E-01   2.8697786E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   3.1283409E-01   2.7386953E-01   2.7386953E-01   2.9715418E-01   2.7386953E-01   2.8497698E-01  
108   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.9105556E-01   2.9715418E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.9105556E-01   2.8251088E-01   2.7386953E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9715418E-01   2.7386953E-01   2.8279626E-01  
109   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9710308E-01   2.9105556E-01   2.9715418E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.9105556E-01   2.8251088E-01   2.7386953E-01   2.7386953E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.9715418E-01   2.7386953E-01   2.8279626E-01  
110   2.7220145E-01   2.7386953E-01   2.7226051E-01   2.7226051E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.9105556E-01   2.9715418E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.8251088E-01   2.7226051E-01   2.7386953E-01   2.8279626E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.9715418E-01   2.7386953E-01   2.8279626E-01  
111   2.7220145E-01   2.7386953E-01   2.7226051E-01   2.7226051E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.9715418E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7386953E-01   2.8251088E-01   2.7226051E-01   2.7386953E-01   2.8251088E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8251088E-01   2.7386953E-01   2.8279626E-01  
112   2.7220145E-01   2.7386953E-01   2.7226051E-01   2.7226051E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.7220145E-01   2.9715418E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.8251088E-01   2.7226051E-01   2.7386953E-01   2.8251088E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8251088E-01   2.7386953E-01   2.8251088E-01  
113   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7226051E-01   2.8697786E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7386953E-01   2.7226051E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.9715418E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.7226051E-01   2.7220145E-01   2.8251088E-01   2.7226051E-01   2.7386953E-01   2.8251088E-01   2.7220145E-01   2.7386953E-01   2.7386953E-01   2.7386953E-01   2.7220145E-01   2.7220145E-01   2.7220145E-01   2.8251088E-01   2.7386953E-01   2.8251088E-01  
